transaction_id,timestamp,customer_id,amount,transaction_type,merchant,location_from,location_to,risk_score,fraud_flag,status_of_transaction,marked_as,reviewed_response,explanation,graph_statistics
TXN421007,2025-04-04 01:22:15.650919,CUST0178,21672.91,Withdrawal,Target,Kanpur,Mumbai,0.89,1,Fraud,Suspicious,,,
TXN551473,2025-02-19 10:22:15.650973,CUST0179,41931.7,Transfer,Macy's,Delhi,Hyderabad,0.73,1,Reviewed,Suspicious,,,
TXN430405,2025-02-20 04:22:15.650973,CUST0179,15032.02,Purchase,Snapdeal,Lucknow,Nagpur,0.91,1,Under Review,Fraudulent,,,
TXN330910,2025-02-20 07:22:15.650973,CUST0179,1241.26,Transfer,Snapdeal,Kanpur,Nagpur,0.17,0,Fraud,Legitimate,,,
TXN289624,2025-02-20 13:22:15.650973,CUST0179,60048.8,Bill Payment,Snapdeal,Surat,Mumbai,0.81,1,Not Fraud,Fraudulent,,,
TXN419375,2025-02-21 19:22:15.650973,CUST0179,45584.19,Transfer,Walmart,Visakhapatnam,Bhopal,0.88,1,Reviewed,Fraudulent,,,
TXN537267,2025-02-22 17:22:15.650973,CUST0179,45936.22,Purchase,Macy's,Surat,Nagpur,0.97,1,Under Review,Fraudulent,,,
TXN132840,2025-02-04 17:22:15.651025,CUST0180,66366.02,Transfer,Amazon,Lucknow,Nagpur,0.86,1,Reviewed,Legitimate,,,
TXN644094,2025-02-05 14:22:15.651025,CUST0180,86537.26,Purchase,Walmart,Hyderabad,Visakhapatnam,0.82,1,Under Review,Legitimate,,,
TXN596816,2025-02-07 09:22:15.651025,CUST0180,85563.16,Withdrawal,Target,Hyderabad,Bhopal,0.53,1,Not Fraud,Fraudulent,,,
TXN716765,2025-02-08 01:22:15.651025,CUST0180,10176.68,Transfer,Macy's,Bhopal,Indore,0.54,1,Reviewed,Suspicious,,,
TXN664163,2025-02-08 11:22:15.651025,CUST0180,85915.25,Bill Payment,Macy's,Indore,Hyderabad,0.9,1,Under Review,Fraudulent,,,
TXN972326,2025-02-09 23:22:15.651025,CUST0180,6760.92,Withdrawal,Target,Hyderabad,Visakhapatnam,0.26,0,Fraud,Fraudulent,,,
TXN710795,2025-02-20 05:22:15.651076,CUST0181,6491.73,Bill Payment,Amazon,Surat,Toronto,0.78,1,Fraud,Fraudulent,,,
TXN485781,2025-02-20 19:22:15.651076,CUST0181,19410.78,Withdrawal,Amazon,Jaipur,Indore,0.66,1,Not Fraud,Suspicious,,,
TXN122857,2025-02-21 13:22:15.651076,CUST0181,49355.68,Purchase,Flipkart,Jaipur,Hyderabad,0.5,1,Reviewed,Fraudulent,,,
TXN869901,2025-02-21 21:22:15.651076,CUST0181,27245.69,Bill Payment,Walmart,Indore,London,0.71,1,Reviewed,Fraudulent,,,
TXN566126,2025-02-22 09:22:15.651076,CUST0181,76896.23,Bill Payment,Snapdeal,Indore,Kolkata,0.75,1,Fraud,Fraudulent,,,
TXN316145,2025-02-04 06:22:15.651120,CUST0182,74289.81,Transfer,Macy's,Visakhapatnam,Chennai,0.93,1,Not Fraud,Fraudulent,,,
TXN304373,2025-02-06 05:22:15.651120,CUST0182,81263.53,Bill Payment,BestBuy,Lucknow,Bhopal,0.75,1,Not Fraud,Fraudulent,,,
TXN836358,2025-02-08 02:22:15.651120,CUST0182,97839.58,Withdrawal,BestBuy,Visakhapatnam,Delhi,0.99,1,Under Review,Suspicious,,,
TXN779015,2025-02-09 08:22:15.651120,CUST0182,71423.31,Purchase,Target,Indore,Visakhapatnam,0.66,1,Not Fraud,Legitimate,,,
TXN905149,2025-02-09 12:22:15.651120,CUST0182,63554.38,Bill Payment,Walmart,Ahmedabad,Jaipur,0.58,1,Not Fraud,Legitimate,,,
TXN149011,2025-02-10 18:22:15.651120,CUST0182,29422.36,Withdrawal,Amazon,Indore,Visakhapatnam,0.74,1,Reviewed,Suspicious,,,
TXN569636,2025-02-06 07:22:15.651172,CUST0183,57607.75,Bill Payment,Amazon,Bhopal,Lucknow,0.24,0,Fraud,Legitimate,,,
TXN830124,2025-02-07 15:22:15.651172,CUST0183,45906.07,Purchase,BestBuy,Surat,Hyderabad,0.13,0,Not Fraud,Legitimate,,,
TXN276108,2025-02-08 07:22:15.651172,CUST0183,84833.8,Bill Payment,Amazon,Chennai,Surat,0.7,1,Under Review,Fraudulent,,,
TXN169987,2025-02-09 05:22:15.651172,CUST0183,31924.88,Transfer,Flipkart,Jaipur,Chennai,0.91,1,Not Fraud,Suspicious,,,
TXN637261,2025-02-10 07:22:15.651172,CUST0183,15841.76,Purchase,BestBuy,Pune,Mumbai,0.04,0,Fraud,Legitimate,,,
TXN349097,2025-04-01 02:22:15.651217,CUST0184,25810.9,Bill Payment,Snapdeal,Bangalore,Chennai,0.91,1,Not Fraud,Suspicious,,,
TXN560380,2025-04-01 20:22:15.651217,CUST0184,43599.14,Transfer,Walmart,Mumbai,Kolkata,0.99,1,Reviewed,Fraudulent,,,
TXN531880,2025-04-03 05:22:15.651217,CUST0184,97785.89,Transfer,Snapdeal,Lucknow,Kolkata,0.96,1,Not Fraud,Fraudulent,,,
TXN797858,2025-04-03 20:22:15.651217,CUST0184,1301.45,Purchase,Snapdeal,Delhi,Bhopal,0.61,1,Not Fraud,Fraudulent,,,
TXN893990,2025-04-04 05:22:15.651217,CUST0184,93543.76,Bill Payment,Walmart,Kanpur,Kanpur,0.66,1,Reviewed,Suspicious,,,
TXN797926,2025-03-13 22:22:15.651259,CUST0185,36603.11,Bill Payment,Amazon,Kanpur,Kolkata,0.02,0,Not Fraud,Fraudulent,,,
TXN616645,2025-03-14 20:22:15.651259,CUST0185,88959.42,Transfer,Walmart,Bangalore,Pune,0.79,1,Not Fraud,Fraudulent,,,
TXN281754,2025-03-15 12:22:15.651259,CUST0185,93284.47,Transfer,Macy's,Nagpur,Nagpur,0.51,1,Not Fraud,Fraudulent,,,
TXN296174,2025-03-17 02:22:15.651259,CUST0185,33539.15,Transfer,Amazon,Kanpur,Paris,0.72,1,Fraud,Fraudulent,,,
TXN179226,2025-03-17 07:22:15.651259,CUST0185,86613.31,Withdrawal,Flipkart,Jaipur,Pune,0.59,1,Under Review,Suspicious,,,
TXN655703,2025-03-13 14:22:15.651301,CUST0186,64671.93,Purchase,Macy's,Visakhapatnam,Kolkata,0.63,1,Reviewed,Suspicious,,,
TXN390698,2025-03-14 12:22:15.651301,CUST0186,68355.99,Purchase,Walmart,Chennai,Indore,0.91,1,Under Review,Fraudulent,,,
TXN929282,2025-03-14 19:22:15.651301,CUST0186,26244.83,Bill Payment,Amazon,Hyderabad,Mumbai,0.21,0,Under Review,Fraudulent,,,
TXN855542,2025-03-16 07:22:15.651301,CUST0186,44328.58,Transfer,Amazon,Jaipur,Surat,0.28,0,Reviewed,Legitimate,,,
TXN521370,2025-03-17 17:22:15.651301,CUST0186,51581.11,Bill Payment,Target,Ahmedabad,New York,0.66,1,Reviewed,Fraudulent,,,
TXN445715,2025-03-18 07:22:15.651301,CUST0186,85291.09,Purchase,Macy's,Hyderabad,Pune,0.92,1,Fraud,Legitimate,,,
TXN150567,2025-02-06 23:22:15.651352,CUST0187,33976.4,Withdrawal,Walmart,Indore,Delhi,0.55,1,Under Review,Legitimate,,,
TXN201935,2025-02-08 16:22:15.651352,CUST0187,41152.12,Bill Payment,Macy's,Surat,Chennai,0.96,1,Fraud,Suspicious,,,
TXN569780,2025-02-10 05:22:15.651352,CUST0187,82963.06,Transfer,Snapdeal,Hyderabad,Kanpur,0.6,1,Under Review,Legitimate,,,
TXN579238,2025-02-11 20:22:15.651352,CUST0187,81842.82,Transfer,Macy's,Jaipur,Lucknow,0.59,1,Reviewed,Fraudulent,,,
TXN255855,2025-02-12 23:22:15.651352,CUST0187,148.71,Withdrawal,Amazon,Jaipur,Kanpur,0.11,0,Reviewed,Suspicious,,,
TXN637175,2025-02-08 10:22:15.651397,CUST0188,63208.67,Withdrawal,Amazon,Surat,Kanpur,0.96,1,Not Fraud,Suspicious,,,
TXN780783,2025-02-10 09:22:15.651397,CUST0188,10132.65,Transfer,Walmart,Delhi,Chennai,0.17,0,Fraud,Legitimate,,,
TXN932891,2025-02-11 03:22:15.651397,CUST0188,88779.98,Withdrawal,Target,Ahmedabad,London,0.99,1,Not Fraud,Fraudulent,,,
TXN504276,2025-02-12 03:22:15.651397,CUST0188,25541.85,Withdrawal,Flipkart,Hyderabad,Kanpur,0.66,1,Not Fraud,Legitimate,,,
TXN628466,2025-02-12 06:22:15.651397,CUST0188,74612.46,Transfer,Target,Pune,Surat,0.68,1,Fraud,Legitimate,,,
TXN808133,2025-02-13 10:22:15.651397,CUST0188,63942.74,Transfer,Macy's,Hyderabad,Mumbai,0.69,1,Under Review,Legitimate,,,
TXN534935,2025-02-25 17:22:15.651450,CUST0189,81042.51,Bill Payment,Flipkart,Kolkata,Indore,0.9,1,Not Fraud,Suspicious,,,
TXN341902,2025-02-26 15:22:15.651450,CUST0189,90586.91,Purchase,Macy's,Pune,Kanpur,0.74,1,Reviewed,Legitimate,,,
TXN921480,2025-02-27 23:22:15.651450,CUST0189,92838.43,Withdrawal,Macy's,Mumbai,Singapore,0.99,1,Not Fraud,Fraudulent,,,
TXN236256,2025-03-01 18:22:15.651450,CUST0189,56446.44,Transfer,Target,Mumbai,Nagpur,0.64,1,Not Fraud,Legitimate,,,
TXN914685,2025-03-03 15:22:15.651450,CUST0189,36538.96,Withdrawal,Walmart,Hyderabad,Surat,0.03,0,Under Review,Legitimate,,,
TXN349910,2025-03-04 21:22:15.651450,CUST0189,73622.0,Purchase,Target,Indore,Indore,0.82,1,Not Fraud,Suspicious,,,
TXN593558,2025-03-18 12:22:15.651501,CUST0190,48258.83,Withdrawal,Target,Delhi,Hyderabad,0.03,0,Reviewed,Fraudulent,,,
TXN341656,2025-03-19 14:22:15.651501,CUST0190,50978.76,Withdrawal,BestBuy,Bhopal,Kolkata,0.54,1,Not Fraud,Suspicious,,,
TXN846135,2025-03-20 00:22:15.651501,CUST0190,47620.23,Transfer,BestBuy,Ahmedabad,Surat,0.61,1,Under Review,Fraudulent,,,
TXN235970,2025-03-21 06:22:15.651501,CUST0190,13479.85,Withdrawal,Walmart,Visakhapatnam,Kolkata,0.12,0,Fraud,Legitimate,,,
TXN272863,2025-03-22 16:22:15.651501,CUST0190,99512.85,Transfer,Snapdeal,Bangalore,Dubai,1.0,1,Under Review,Fraudulent,,,
TXN845511,2025-03-24 03:22:15.651501,CUST0190,37908.33,Withdrawal,Macy's,Nagpur,Visakhapatnam,0.94,1,Under Review,Legitimate,,,
TXN821484,2025-02-05 10:22:15.651552,CUST0191,62622.85,Withdrawal,Walmart,Surat,Visakhapatnam,0.79,1,Under Review,Fraudulent,,,
TXN718390,2025-02-05 20:22:15.651552,CUST0191,17848.06,Transfer,Snapdeal,Chennai,Delhi,0.28,0,Fraud,Suspicious,,,
TXN185158,2025-02-07 14:22:15.651552,CUST0191,85232.19,Bill Payment,Macy's,Surat,Bhopal,0.83,1,Reviewed,Fraudulent,,,
TXN898715,2025-02-08 05:22:15.651552,CUST0191,56993.71,Bill Payment,Snapdeal,Indore,Bangalore,0.66,1,Fraud,Fraudulent,,,
TXN443963,2025-02-10 05:22:15.651552,CUST0191,97816.39,Withdrawal,BestBuy,Bangalore,Lucknow,0.61,1,Fraud,Fraudulent,,,
TXN154168,2025-02-10 14:22:15.651552,CUST0191,8829.72,Transfer,Flipkart,Pune,Indore,0.07,0,Not Fraud,Suspicious,,,
TXN752510,2025-02-26 15:22:15.651612,CUST0192,87798.09,Bill Payment,Macy's,Bangalore,Chennai,0.78,1,Reviewed,Legitimate,,,
TXN927320,2025-02-27 17:22:15.651612,CUST0192,3112.81,Transfer,Snapdeal,Indore,Delhi,0.54,1,Not Fraud,Suspicious,,,
TXN714647,2025-02-28 22:22:15.651612,CUST0192,34085.46,Transfer,Target,Delhi,Nagpur,0.85,1,Reviewed,Fraudulent,,,
TXN636087,2025-03-01 10:22:15.651612,CUST0192,891.47,Transfer,BestBuy,Kanpur,Visakhapatnam,0.2,0,Not Fraud,Fraudulent,,,
TXN772252,2025-03-03 02:22:15.651612,CUST0192,29370.52,Bill Payment,Flipkart,Kanpur,Chennai,0.76,1,Reviewed,Suspicious,,,
TXN220551,2025-03-03 16:22:15.651612,CUST0192,45718.16,Bill Payment,Snapdeal,Lucknow,Toronto,0.63,1,Under Review,Fraudulent,,,
TXN585800,2025-03-07 23:22:15.651664,CUST0193,37376.54,Bill Payment,BestBuy,Visakhapatnam,Pune,0.89,1,Under Review,Suspicious,,,
TXN937986,2025-03-09 18:22:15.651664,CUST0193,83314.38,Transfer,Macy's,Visakhapatnam,Pune,0.65,1,Not Fraud,Fraudulent,,,
TXN196626,2025-03-11 03:22:15.651664,CUST0193,25750.4,Bill Payment,Flipkart,Bangalore,Kolkata,0.89,1,Reviewed,Fraudulent,,,
TXN704421,2025-03-13 01:22:15.651664,CUST0193,59673.36,Bill Payment,Target,Jaipur,Nagpur,0.8,1,Not Fraud,Fraudulent,,,
TXN386208,2025-03-13 20:22:15.651664,CUST0193,47509.27,Purchase,Flipkart,Hyderabad,Kolkata,0.68,1,Not Fraud,Fraudulent,,,
TXN788320,2025-03-14 21:22:15.651664,CUST0193,80985.84,Purchase,Snapdeal,Chennai,Pune,0.92,1,Fraud,Fraudulent,,,
TXN657862,2025-03-15 13:22:15.651716,CUST0194,44604.38,Bill Payment,Flipkart,Pune,Mumbai,0.23,0,Reviewed,Fraudulent,,,
TXN623469,2025-03-16 07:22:15.651716,CUST0194,17668.17,Withdrawal,BestBuy,Surat,Nagpur,0.13,0,Reviewed,Legitimate,,,
TXN812889,2025-03-16 14:22:15.651716,CUST0194,37949.86,Transfer,Macy's,Pune,Ahmedabad,0.12,0,Not Fraud,Suspicious,,,
TXN513624,2025-03-18 07:22:15.651716,CUST0194,69833.77,Transfer,Snapdeal,Delhi,Bangalore,0.67,1,Not Fraud,Legitimate,,,
TXN117311,2025-03-18 11:22:15.651716,CUST0194,6260.26,Bill Payment,Snapdeal,Nagpur,Hyderabad,0.03,0,Fraud,Legitimate,,,
TXN876959,2025-02-07 12:22:15.651761,CUST0195,96508.92,Purchase,Target,Surat,Hyderabad,0.83,1,Under Review,Fraudulent,,,
TXN864904,2025-02-08 19:22:15.651761,CUST0195,47694.28,Withdrawal,Macy's,Indore,Kolkata,0.94,1,Fraud,Fraudulent,,,
TXN885697,2025-02-09 19:22:15.651761,CUST0195,54458.12,Bill Payment,Flipkart,Visakhapatnam,Lucknow,0.8,1,Reviewed,Suspicious,,,
TXN193503,2025-02-11 02:22:15.651761,CUST0195,98570.56,Bill Payment,Macy's,Hyderabad,Kolkata,0.83,1,Under Review,Legitimate,,,
TXN913621,2025-02-12 09:22:15.651761,CUST0195,69571.88,Purchase,Snapdeal,Chennai,Pune,0.71,1,Under Review,Legitimate,,,
TXN361843,2025-02-14 06:22:15.651761,CUST0195,43512.43,Transfer,Amazon,Kanpur,Bangalore,0.8,1,Reviewed,Fraudulent,,,
TXN777534,2025-02-23 10:22:15.651812,CUST0196,37503.57,Transfer,Target,Indore,Visakhapatnam,0.95,1,Fraud,Fraudulent,,,
TXN729181,2025-02-25 07:22:15.651812,CUST0196,15735.45,Withdrawal,BestBuy,Kanpur,Chennai,0.78,1,Reviewed,Suspicious,,,
TXN304429,2025-02-26 22:22:15.651812,CUST0196,673.63,Withdrawal,Target,Chennai,Kolkata,0.24,0,Fraud,Legitimate,,,
TXN669552,2025-02-27 21:22:15.651812,CUST0196,85400.79,Bill Payment,Amazon,Kanpur,Pune,0.8,1,Not Fraud,Suspicious,,,
TXN607955,2025-02-28 15:22:15.651812,CUST0196,94327.76,Bill Payment,Macy's,Surat,Visakhapatnam,0.84,1,Fraud,Legitimate,,,
TXN576948,2025-03-02 03:22:15.651812,CUST0196,68476.39,Withdrawal,Amazon,Mumbai,Hyderabad,0.86,1,Reviewed,Fraudulent,,,
TXN431446,2025-03-05 17:22:15.651862,CUST0197,40371.82,Transfer,Target,Kanpur,Lucknow,0.51,1,Reviewed,Legitimate,,,
TXN101581,2025-03-06 10:22:15.651862,CUST0197,56245.0,Bill Payment,Flipkart,Visakhapatnam,Jaipur,0.03,0,Under Review,Suspicious,,,
TXN657203,2025-03-07 11:22:15.651862,CUST0197,81150.78,Bill Payment,Flipkart,Pune,Surat,0.62,1,Under Review,Legitimate,,,
TXN414938,2025-03-08 18:22:15.651862,CUST0197,81742.13,Bill Payment,Walmart,Indore,Pune,0.93,1,Under Review,Fraudulent,,,
TXN551311,2025-03-09 17:22:15.651862,CUST0197,91995.75,Withdrawal,Macy's,Hyderabad,Bangalore,0.61,1,Fraud,Legitimate,,,
TXN152721,2025-03-14 07:22:15.651905,CUST0198,32380.92,Withdrawal,Amazon,Surat,Toronto,0.57,1,Not Fraud,Fraudulent,,,
TXN127704,2025-03-15 12:22:15.651905,CUST0198,62468.94,Bill Payment,Snapdeal,Bangalore,Visakhapatnam,0.99,1,Not Fraud,Legitimate,,,
TXN699932,2025-03-16 17:22:15.651905,CUST0198,53310.06,Transfer,Macy's,Hyderabad,Bangalore,0.74,1,Under Review,Suspicious,,,
TXN557008,2025-03-18 02:22:15.651905,CUST0198,36547.39,Bill Payment,BestBuy,Kanpur,Surat,0.84,1,Fraud,Fraudulent,,,
TXN479801,2025-03-20 01:22:15.651905,CUST0198,45323.06,Withdrawal,Amazon,Jaipur,Jaipur,0.7,1,Not Fraud,Legitimate,,,
TXN985265,2025-03-21 08:22:15.651905,CUST0198,56492.25,Withdrawal,Walmart,Visakhapatnam,Visakhapatnam,0.72,1,Under Review,Legitimate,,,
TXN640240,2025-03-18 18:22:15.651957,CUST0199,45564.7,Transfer,Flipkart,Bangalore,Bangalore,0.92,1,Not Fraud,Suspicious,,,
TXN491446,2025-03-20 11:22:15.651957,CUST0199,49328.36,Withdrawal,Snapdeal,Kolkata,Delhi,0.96,1,Fraud,Fraudulent,,,
TXN112892,2025-03-21 08:22:15.651957,CUST0199,32036.94,Transfer,BestBuy,Hyderabad,Nagpur,0.64,1,Fraud,Fraudulent,,,
TXN694831,2025-03-22 11:22:15.651957,CUST0199,6809.01,Withdrawal,Walmart,Surat,Surat,0.83,1,Not Fraud,Legitimate,,,
TXN241275,2025-03-23 09:22:15.651957,CUST0199,18925.54,Withdrawal,Snapdeal,Delhi,Indore,0.69,1,Under Review,Fraudulent,,,
TXN429010,2025-03-05 15:22:15.652000,CUST0200,93276.97,Purchase,Macy's,Nagpur,Kolkata,0.85,1,Not Fraud,Legitimate,,,
TXN650866,2025-03-07 12:22:15.652000,CUST0200,49059.67,Bill Payment,Target,Lucknow,Chennai,0.99,1,Not Fraud,Suspicious,,,
TXN359575,2025-03-08 16:22:15.652000,CUST0200,4835.47,Bill Payment,Flipkart,Ahmedabad,Ahmedabad,0.13,0,Not Fraud,Fraudulent,,,
TXN697041,2025-03-10 12:22:15.652000,CUST0200,99577.26,Transfer,Walmart,Mumbai,Delhi,0.64,1,Fraud,Fraudulent,,,
TXN148621,2025-03-12 08:22:15.652000,CUST0200,44424.67,Withdrawal,Macy's,Nagpur,Mumbai,0.96,1,Under Review,Fraudulent,,,
TXN290805,2025-03-13 07:22:15.652000,CUST0200,69004.63,Withdrawal,Flipkart,Kanpur,Kolkata,0.62,1,Fraud,Fraudulent,,,
TXN468290,2025-02-16 20:22:15.652052,CUST0201,42592.97,Purchase,Amazon,Bhopal,Pune,0.23,0,Not Fraud,Legitimate,,,
TXN391463,2025-02-18 15:22:15.652052,CUST0201,80174.52,Transfer,Macy's,Bangalore,Bhopal,0.75,1,Fraud,Legitimate,,,
TXN618881,2025-02-19 15:22:15.652052,CUST0201,33000.15,Transfer,Target,Pune,Mumbai,0.7,1,Not Fraud,Legitimate,,,
TXN558624,2025-02-20 14:22:15.652052,CUST0201,52205.22,Transfer,Amazon,Bhopal,Mumbai,0.59,1,Reviewed,Suspicious,,,
TXN735447,2025-02-21 15:22:15.652052,CUST0201,41599.24,Withdrawal,Amazon,Chennai,Lucknow,0.17,0,Reviewed,Legitimate,,,
TXN606991,2025-02-21 23:22:15.652052,CUST0201,86518.75,Transfer,Snapdeal,Bhopal,Chennai,0.98,1,Under Review,Suspicious,,,
TXN602732,2025-03-29 16:22:15.652104,CUST0202,24209.25,Bill Payment,BestBuy,Pune,Kanpur,0.7,1,Fraud,Fraudulent,,,
TXN626238,2025-03-30 05:22:15.652104,CUST0202,20498.44,Bill Payment,Target,Hyderabad,Kolkata,0.71,1,Not Fraud,Legitimate,,,
TXN518476,2025-04-01 05:22:15.652104,CUST0202,47532.85,Transfer,Walmart,Kanpur,Ahmedabad,0.9,1,Fraud,Legitimate,,,
TXN950273,2025-04-02 00:22:15.652104,CUST0202,400.24,Bill Payment,Flipkart,Chennai,Mumbai,0.66,1,Reviewed,Legitimate,,,
TXN758697,2025-04-02 14:22:15.652104,CUST0202,54103.9,Transfer,Target,Lucknow,Chennai,0.75,1,Fraud,Suspicious,,,
TXN260344,2025-04-03 12:22:15.652148,CUST0203,28884.19,Purchase,Amazon,Surat,New York,0.97,1,Fraud,Fraudulent,,,
TXN708020,2025-04-04 16:22:15.652148,CUST0203,24545.05,Bill Payment,Flipkart,Mumbai,Hyderabad,0.91,1,Reviewed,Suspicious,,,
TXN766068,2025-04-04 18:22:15.652148,CUST0203,36735.73,Bill Payment,Flipkart,Bangalore,Surat,0.72,1,Fraud,Legitimate,,,
TXN144136,2025-04-06 06:22:15.652148,CUST0203,4238.98,Transfer,Walmart,Surat,Toronto,0.57,1,Not Fraud,Fraudulent,,,
TXN124226,2025-04-07 22:22:15.652148,CUST0203,40673.16,Purchase,BestBuy,Nagpur,Surat,0.72,1,Fraud,Fraudulent,,,
TXN926813,2025-03-20 15:22:15.652276,CUST0204,65576.01,Withdrawal,Macy's,Pune,Visakhapatnam,0.1,0,Fraud,Fraudulent,,,
TXN879931,2025-03-21 10:22:15.652276,CUST0204,9818.14,Purchase,Macy's,Ahmedabad,Bangalore,0.2,0,Fraud,Suspicious,,,
TXN778327,2025-03-21 13:22:15.652276,CUST0204,63641.55,Bill Payment,Flipkart,Ahmedabad,Delhi,0.09,0,Under Review,Fraudulent,,,
TXN844546,2025-03-22 10:22:15.652276,CUST0204,54922.42,Transfer,BestBuy,Indore,Kolkata,0.51,1,Not Fraud,Legitimate,,,
TXN874625,2025-03-24 00:22:15.652276,CUST0204,43809.26,Bill Payment,Snapdeal,Bangalore,Mumbai,0.56,1,Not Fraud,Suspicious,,,
TXN340986,2025-04-03 06:22:15.652322,CUST0205,85807.28,Transfer,Flipkart,Hyderabad,Hyderabad,0.69,1,Fraud,Suspicious,,,
TXN528714,2025-04-04 05:22:15.652322,CUST0205,38567.02,Withdrawal,Walmart,Bhopal,Chennai,0.55,1,Not Fraud,Suspicious,,,
TXN722333,2025-04-05 13:22:15.652322,CUST0205,50107.8,Bill Payment,Snapdeal,Kolkata,Kanpur,0.82,1,Fraud,Suspicious,,,
TXN393703,2025-04-07 07:22:15.652322,CUST0205,36449.61,Purchase,BestBuy,Bhopal,Ahmedabad,0.88,1,Not Fraud,Legitimate,,,
TXN544912,2025-04-08 00:22:15.652322,CUST0205,3778.6,Transfer,Snapdeal,Nagpur,Bangalore,0.88,1,Not Fraud,Legitimate,,,
TXN377777,2025-02-09 05:22:15.652366,CUST0206,26322.98,Purchase,Walmart,Kolkata,Surat,0.75,1,Under Review,Fraudulent,,,
TXN930002,2025-02-09 20:22:15.652366,CUST0206,41467.33,Transfer,BestBuy,Kanpur,Hyderabad,0.91,1,Reviewed,Suspicious,,,
TXN723836,2025-02-11 01:22:15.652366,CUST0206,50647.55,Bill Payment,Snapdeal,Mumbai,Pune,0.7,1,Fraud,Fraudulent,,,
TXN272785,2025-02-12 23:22:15.652366,CUST0206,31314.59,Withdrawal,Target,Visakhapatnam,Mumbai,0.64,1,Reviewed,Suspicious,,,
TXN557764,2025-02-13 12:22:15.652366,CUST0206,26226.8,Transfer,Amazon,Kolkata,Hyderabad,0.64,1,Fraud,Suspicious,,,
TXN458074,2025-02-14 02:22:15.652366,CUST0206,38600.2,Withdrawal,Snapdeal,Indore,Bangalore,0.97,1,Fraud,Suspicious,,,
TXN799414,2025-02-27 04:22:15.652417,CUST0207,35222.07,Withdrawal,Target,Kanpur,Visakhapatnam,0.7,1,Reviewed,Fraudulent,,,
TXN387173,2025-02-27 09:22:15.652417,CUST0207,64758.37,Withdrawal,BestBuy,Mumbai,Visakhapatnam,0.59,1,Fraud,Legitimate,,,
TXN825893,2025-02-27 19:22:15.652417,CUST0207,66429.51,Withdrawal,Flipkart,Hyderabad,Ahmedabad,0.58,1,Under Review,Legitimate,,,
TXN262163,2025-03-01 00:22:15.652417,CUST0207,87852.36,Withdrawal,Flipkart,Bhopal,Indore,0.94,1,Fraud,Fraudulent,,,
TXN932037,2025-03-02 17:22:15.652417,CUST0207,50918.89,Purchase,Macy's,Surat,Bhopal,0.23,0,Under Review,Fraudulent,,,
TXN303300,2025-02-23 17:22:15.652460,CUST0208,78757.79,Withdrawal,Flipkart,Visakhapatnam,Visakhapatnam,0.91,1,Not Fraud,Suspicious,,,
TXN629146,2025-02-24 22:22:15.652460,CUST0208,26137.37,Purchase,BestBuy,Lucknow,Indore,0.6,1,Under Review,Legitimate,,,
TXN300686,2025-02-26 03:22:15.652460,CUST0208,7656.67,Purchase,BestBuy,Pune,Visakhapatnam,0.67,1,Fraud,Legitimate,,,
TXN317445,2025-02-27 22:22:15.652460,CUST0208,55502.36,Withdrawal,Snapdeal,Pune,Lucknow,0.86,1,Reviewed,Legitimate,,,
TXN517346,2025-02-28 06:22:15.652460,CUST0208,40341.2,Purchase,Snapdeal,Ahmedabad,Delhi,0.61,1,Fraud,Legitimate,,,
TXN175458,2025-03-01 06:22:15.652460,CUST0208,11123.83,Transfer,Target,Ahmedabad,Hyderabad,0.09,0,Reviewed,Suspicious,,,
TXN912541,2025-03-11 05:22:15.652513,CUST0209,42688.07,Bill Payment,Target,Kolkata,Nagpur,0.7,1,Under Review,Suspicious,,,
TXN784742,2025-03-11 15:22:15.652513,CUST0209,17541.47,Withdrawal,Walmart,Visakhapatnam,Chennai,0.98,1,Reviewed,Fraudulent,,,
TXN919798,2025-03-12 07:22:15.652513,CUST0209,55071.21,Withdrawal,Target,Indore,Hyderabad,0.98,1,Under Review,Legitimate,,,
TXN163276,2025-03-14 01:22:15.652513,CUST0209,52983.68,Purchase,Amazon,Lucknow,Visakhapatnam,0.57,1,Reviewed,Legitimate,,,
TXN691744,2025-03-15 11:22:15.652513,CUST0209,99883.34,Bill Payment,BestBuy,Kanpur,Indore,0.97,1,Reviewed,Fraudulent,,,
TXN899854,2025-03-30 13:22:15.652556,CUST0210,39194.2,Withdrawal,Amazon,Surat,London,0.53,1,Not Fraud,Fraudulent,,,
TXN186777,2025-04-01 04:22:15.652556,CUST0210,92360.63,Withdrawal,Macy's,Mumbai,Mumbai,0.58,1,Reviewed,Suspicious,,,
TXN986590,2025-04-01 05:22:15.652556,CUST0210,79068.25,Bill Payment,Snapdeal,Nagpur,Visakhapatnam,0.99,1,Fraud,Suspicious,,,
TXN399280,2025-04-01 10:22:15.652556,CUST0210,51415.22,Transfer,BestBuy,Bhopal,Kolkata,0.73,1,Reviewed,Suspicious,,,
TXN282569,2025-04-02 07:22:15.652556,CUST0210,15352.35,Withdrawal,Snapdeal,Chennai,Kolkata,0.04,0,Under Review,Fraudulent,,,
TXN485695,2025-02-07 21:22:15.652599,CUST0211,29234.94,Purchase,Macy's,Nagpur,Kanpur,0.17,0,Reviewed,Suspicious,,,
TXN953531,2025-02-08 23:22:15.652599,CUST0211,62954.5,Withdrawal,BestBuy,Jaipur,Pune,0.8,1,Under Review,Suspicious,,,
